,sr_no,title,no_of_rows,no_of_columns,no_of_numerical_columns,no_of_string_columns,column_types,percent_unique_values_total,percent_unique_values_numeric,percent_unique_values_string,percent_null_values_total,percent_null_values_numeric,percent_null_values_string,unique_values,null_values,column_headers,modified_date,available_formats
733,733,Oil and Gas Permits,10490,14,5,9,"['S', 'S', 'N', 'N', 'S', 'S', 'S', 'S', 'S', 'N', 'N', 'S', 'N', 'S']",29.946207272232055,9.508102955195424,41.300709670585746,7.623587089745336,20.512869399428027,0.462874695477174,"[10490, 99, 1, 4850, 10484, 1576, 2422, 3956, 15, 56, 43, 3, 37, 9947]","[0, 0, 10490, 0, 0, 0, 13, 422, 0, 1, 1, 1, 267, 1]","['ID' 'COUNTY' 'COUNTYCODE' 'OGCNUMBER' 'APIWEBADDRESS' 'CONAME'
 'LEASENAME' 'WELLNO' 'STATUS' 'TOWNSHIP' 'RANGE' 'RANGEDIR' 'SECTION'
 'Location 1']","April 3, 2019","['CSV', 'RDF', 'JSON', 'XML']"
734,734,Expenditures,49728,13,4,9,"['N', 'N', 'S', 'S', 'S', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'N']",11.59383971883972,19.3135657979408,8.16285035035035,7.988534551034551,25.0,0.4278832403832404,"[5, 12, 20, 212, 283, 1, 2467, 2495, 30187, 2, 866, 1, 38399]","[0, 0, 0, 1590, 0, 49728, 0, 0, 108, 108, 109, 0, 0]","['Fiscal_Year' 'Fiscal_Period' 'Department' 'Program' 'Expense_Category'
 'Fund' 'Vendor_Name' 'Vendor_Number' 'Payment_Number' 'Payment_Method'
 'Payment_Issue_date' 'Payment_Status' 'Amount']","April 3, 2019","['CSV', 'RDF', 'JSON', 'XML']"
735,735,FY 13 Operating Budget By Cost Element (w. SUB),2908,11,9,2,"['S', 'S', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",23.443166187320244,25.038208772734222,16.26547455295736,10.128798299362261,4.837230628152224,33.940852819807425,"[935, 11, 1524, 392, 176, 1280, 1367, 233, 14, 42, 1525]","[1974, 0, 0, 0, 0, 0, 0, 0, 1262, 0, 4]","['Program ID/Org Code' 'MOF' 'FY 13Appropriation' 'Permanent FTE(BJ1)'
 'TemporaryFTE(BT1)' 'Total Personal Services(BJ1, BT1, BJ1A)'
 'Other Current Expenses(BJ2)' 'Equipment(BJ3)' 'Leasing(K2, K3, K4)'
 'Motor Vehicles(BJ4)' 'TOTAL FY 13']","February 4, 2018","['CSV', 'RDF', 'JSON', 'XML']"
736,736,FY 2017 PMMR Data Extract,2284,11,1,10,"['S', 'S', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S']",41.33099824868651,0.08756567425569177,45.4553415061296,4.764368731093775,0.0,5.240805604203152,"[45, 24, 2, 1943, 1624, 1678, 1711, 335, 335, 1343, 1344]","[0, 0, 0, 0, 154, 83, 59, 0, 0, 462, 439]","['Agency' 'PMMR Goal' 'Critical' 'Performance Indicator' 'Actual FY14'
 'Actual FY15' 'Actual FY16' 'Target FY17' 'Target FY18'
 '4-Month Actual FY16' '4-Month Actual FY17']","March 29, 2019","['CSV', 'RDF', 'JSON', 'XML']"
737,737,Underutilized Property Auctions,15,14,3,11,"['S', 'S', 'S', 'S', 'S', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'N']",77.14285714285715,97.77777777777777,71.51515151515152,10.952380952380953,0.0,13.939393939393941,"[6, 3, 15, 11, 11, 14, 8, 13, 13, 13, 13, 12, 15, 15]","[10, 0, 0, 0, 0, 0, 8, 3, 2, 0, 0, 0, 0, 0]","['AUCTION NOTICE LINK' 'AUCTION STATUS' 'PHYSICAL ADDRESS' 'CITY' 'COUNTY'
 'ZIP CODE' 'SQUARE FOOTAGE' 'ACREAGE' 'MINIMUM BID'
 'PUBLIC SITE VISIT TIME & DATE' 'BID CLOSING TIME & DATE' 'WINNING BID'
 'LATITUDE' 'LONGITUDE']","May 8, 2019",['CSV']
738,738,Board of Ethics - Advisory Opinions,35,3,0,3,"['S', 'S', 'S']",67.61904761904762,0.0,67.61904761904762,0.9523809523809524,0.0,0.9523809523809524,"[35, 34, 2]","[1, 0, 0]",['Subject' 'Case Number' 'Type'],"February 8, 2018","['CSV', 'RDF', 'JSON', 'XML']"
739,739,"Job Patterns for Minorities and Women in State and Local Government, 2009 EEO-4 Data Table: US by Type Report",6,1,0,1,['S'],100.0,0.0,100.0,0.0,0.0,0.0,[6],[0],[ '_FREQ_;SUMTMN65;SUMTMN66;SUMTMN67;SUMTMN68;SUMTMN69;SUMTMN70;SUMTMN71;SUMTMN72;SUMTMN73;SUMTMN74;SUMTMN75;SUMTMN76;SUMTMN77;SUMTMN78;SUMTMN79;SUMTMN80;SUMTMN81;SUMTMN82;SUMTMN83;SUMWM65;SUMWM66;SUMWM67;SUMWM68;SUMWM69;SUMWM70;SUMWM71;SUMWM72;SUMWM73;SUMWM74;SUMWM75;SUMWM76;SUMWM77;SUMWM78;SUMWM79;SUMWM80;SUMWM81;SUMWM82;SUMWM83;SUMBM65;SUMBM66;SUMBM67;SUMBM68;SUMBM69;SUMBM70;SUMBM71;SUMBM72;SUMBM73;SUMBM74;SUMBM75;SUMBM76;SUMBM77;SUMBM78;SUMBM79;SUMBM80;SUMBM81;SUMBM82;SUMBM83;SUMHM65;SUMHM66;SUMHM67;SUMHM68;SUMHM69;SUMHM70;SUMHM71;SUMHM72;SUMHM73;SUMHM74;SUMHM75;SUMHM76;SUMHM77;SUMHM78;SUMHM79;SUMHM80;SUMHM81;SUMHM82;SUMHM83;SUMAM65;SUMAM66;SUMAM67;SUMAM68;SUMAM69;SUMAM70;SUMAM71;SUMAM72;SUMAM73;SUMAM74;SUMAM75;SUMAM76;SUMAM77;SUMAM78;SUMAM79;SUMAM80;SUMAM81;SUMAM82;SUMAM83;SUMIM65;SUMIM66;SUMIM67;SUMIM68;SUMIM69;SUMIM70;SUMIM71;SUMIM72;SUMIM73;SUMIM74;SUMIM75;SUMIM76;SUMIM77;SUMIM78;SUMIM79;SUMIM80;SUMIM81;SUMIM82;SUMIM83;SUMWF65;SUMWF66;SUMWF67;SUMWF68;SUMWF69;SUMWF70;SUMWF71;SUMWF72;SUMWF73;SUMWF74;SUMWF75;SUMWF76;SUMWF77;SUMWF78;SUMWF79;SUMWF80;SUMWF81;SUMWF82;SUMWF83;SUMBF65;SUMBF66;SUMBF67;SUMBF68;SUMBF69;SUMBF70;SUMBF71;SUMBF72;SUMBF73;SUMBF74;SUMBF75;SUMBF76;SUMBF77;SUMBF78;SUMBF79;SUMBF80;SUMBF81;SUMBF82;SUMBF83;SUMHF65;SUMHF66;SUMHF67;SUMHF68;SUMHF69;SUMHF70;SUMHF71;SUMHF72;SUMHF73;SUMHF74;SUMHF75;SUMHF76;SUMHF77;SUMHF78;SUMHF79;SUMHF80;SUMHF81;SUMHF82;SUMHF83;SUMAF65;SUMAF66;SUMAF67;SUMAF68;SUMAF69;SUMAF70;SUMAF71;SUMAF72;SUMAF73;SUMAF74;SUMAF75;SUMAF76;SUMAF77;SUMAF78;SUMAF79;SUMAF80;SUMAF81;SUMAF82;SUMAF83;SUMIF65;SUMIF66;SUMIF67;SUMIF68;SUMIF69;SUMIF70;SUMIF71;SUMIF72;SUMIF73;SUMIF74;SUMIF75;SUMIF76;SUMIF77;SUMIF78;SUMIF79;SUMIF80;SUMIF81;SUMIF82;SUMIF83;TOTOFF;TOTWMOFF;TOTBMOFF;TOTHMOFF;TOTAMOFF;TOTIMOFF;TOTWFOFF;TOTBFOFF;TOTHFOFF;TOTAFOFF;TOTIFOFF;TOTPRF;TOTWMPRF;TOTBMPRF;TOTHMPRF;TOTAMPRF;TOTIMPRF;TOTWFPRF;TOTBFPRF;TOTHFPRF;TOTAFPRF;TOTIFPRF;TOTTCH;TOTWMTCH;TOTBMTCH;TOTHMTCH;TOTAMTCH;TOTIMTCH;TOTWFTCH;TOTBFTCH;TOTHFTCH;TOTAFTCH;TOTIFTCH;TOTPTF;TOTWMPTF;TOTBMPTF;TOTHMPTF;TOTAMPTF;TOTIMPTF;TOTWFPTF;TOTBFPTF;TOTHFPTF;TOTAFPTF;TOTIFPTF;TOTPAR;TOTWMPAR;TOTBMPAR;TOTHMPAR;TOTAMPAR;TOTIMPAR;TOTWFPAR;TOTBFPAR;TOTHFPAR;TOTAFPAR;TOTIFPAR;TOTADS;TOTWMADS;TOTBMADS;TOTHMADS;TOTAMADS;TOTIMADS;TOTWFADS;TOTBFADS;TOTHFADS;TOTAFADS;TOTIFADS;TOTSKC;TOTWMSKC;TOTBMSKC;TOTHMSKC;TOTAMSKC;TOTIMSKC;TOTWFSKC;TOTBFSKC;TOTHFSKC;TOTAFSKC;TOTIFSKC;TOTSVM;TOTWMSVM;TOTBMSVM;TOTHMSVM;TOTAMSVM;TOTIMSVM;TOTWFSVM;TOTBFSVM;TOTHFSVM;TOTAFSVM;TOTIFSVM;TOTMOFF;TOTMPRF;TOTMTCH;TOTMPTF;TOTMPAR;TOTMADS;TOTMSKC;TOTMSVM;TOTFOFF;TOTFPRF;TOTFTCH;TOTFPTF;TOTFPAR;TOTFADS;TOTFSKC;TOTFSVM;TOTFM;TOTFF;TOTPMOFF;TOTPMPRF;TOTPMTCH;TOTPMPTF;TOTPMPAR;TOTPMADS;TOTPMSKC;TOTPMSVM;TOTPFOFF;TOTPFPRF;TOTPFTCH;TOTPFPTF;TOTPFPAR;TOTPFADS;TOTPFSKC;TOTPFSVM;TOTPM;TOTPF;TOTNMOFF;TOTNMPRF;TOTNMTCH;TOTNMPTF;TOTNMPAR;TOTNMADS;TOTNMSKC;TOTNMSVM;TOTNFOFF;TOTNFPRF;TOTNFTCH;TOTNFPTF;TOTNFPAR;TOTNFADS;TOTNFSKC;TOTNFSVM;TOTNM;TOTNF;SYEAR;class_group'],"September 1, 2017",['CSV']
740,740,"Medical Examiner--2009 Cause Of Death, Specific Reason",54,4,2,2,"['S', 'S', 'N', 'N']",70.83333333333334,70.37037037037037,71.29629629629629,0.0,0.0,0.0,"[23, 54, 38, 38]","[0, 0, 0, 0]","['CAUSE OF DEATH                    '
 'SPECIFIC CAUSE                             ' 'COUNT  ' 'PERCENT  ']","January 31, 2018","['CSV', 'RDF', 'JSON', 'XML']"
741,741,Baltimore City Farmers Markets,20,17,5,12,"['S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'N', 'S', 'N', 'N', 'N']",52.352941176470594,62.0,48.333333333333336,12.058823529411764,32.0,3.75,"[20, 6, 16, 18, 12, 12, 2, 3, 3, 3, 3, 11, 5, 18, 16, 16, 14]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 4, 15, 3, 5, 5, 3]","['name' 'day ' 'monthsOpen' 'monthsClose' 'openingTime' 'closingTime'
 'EBTMachine' 'WICFMNP' 'seniorFMNP' 'FVC' 'foodDesert' 'numberOfVendors'
 'avgFootTraffic' 'Location 1' '2010 Census Neighborhoods'
 '2010 Census Wards Precincts' 'Zip Codes']","February 3, 2018","['CSV', 'RDF', 'JSON', 'XML']"
742,742,Periodic Continuing Disability Reviews,175,7,0,7,"['S', 'S', 'S', 'S', 'S', 'S', 'S']",40.244897959183675,0.0,40.244897959183675,33.38775510204081,0.0,33.38775510204081,"[13, 20, 104, 57, 99, 104, 96]","[1, 48, 72, 72, 72, 72, 72]","['Social Security Administration (SSA)' 'Unnamed: 1' 'Unnamed: 2'
 'Unnamed: 3' 'Unnamed: 4' 'Unnamed: 5' 'Unnamed: 6']","December 27, 2017","['EXCEL', 'CSV']"
743,743,Sister Cities,26,2,0,2,"['S', 'S']",96.15384615384616,0.0,96.15384615384616,0.0,0.0,0.0,"[26, 24]","[0, 0]",['SisterCity' 'DateOfCouncilResolution'],"February 3, 2018","['CSV', 'RDF', 'JSON', 'XML']"
744,744,Historic Landmarks ��_��_��_ CHAP,184,6,1,5,"['S', 'N', 'S', 'S', 'S', 'S']",62.86231884057971,89.13043478260869,57.608695652173914,0.0,0.0,0.0,"[184, 164, 178, 165, 2, 1]","[0, 0, 0, 0, 0, 0]",['the_geom' 'ID' 'NAME' 'Address' 'IsDowntown' 'URL'],"February 3, 2018","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
745,745,Street Center Lines (deprecated October 2014),55747,49,27,22,"['S', 'N', 'N', 'N', 'S', 'S', 'S', 'S', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'S', 'S', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'S', 'N', 'S', 'N', 'N', 'N', 'S', 'S', 'S', 'N', 'S', 'S', 'S', 'S', 'N']",18.06646134156391,22.485448477878563,12.643158946995925,7.50259096947836,0.026309338021179015,16.67802751717581,"[55747, 35211, 35418, 55747, 5, 1650, 23, 12, 2557, 5281, 7141, 5241, 7154, 5112, 5143, 5082, 5107, 11, 6, 143, 2, 5, 3, 826, 3, 3, 5, 5, 25, 24, 67, 66, 22816, 22864, 48341, 2431, 48379, 2459, 55747, 521, 22, 26, 5, 648, 3, 149, 4, 518, 55746]","[0, 0, 0, 0, 454, 454, 1254, 53485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 36452, 0, 0, 404, 404, 0, 0, 0, 0, 197, 199, 0, 0, 0, 0, 0, 0, 0, 0, 48661, 55192, 7779, 0, 0, 0, 0, 0, 0]","['the_geom' 'FNODE_ID' 'TNODE_ID' 'TRANS_ID' 'PRE_DIR' 'STREET_NAM'
 'STREET_TYP' 'SUF_DIR' 'STREETNAME' 'L_F_ADD' 'L_T_ADD' 'R_F_ADD'
 'R_T_ADD' 'LOGICLF' 'LOGICLT' 'LOGICRF' 'LOGICRT' 'CLASS' 'STATUS'
 'STATUS_DAT' 'TIERED' 'ONEWAY_DIR' 'DIR_TRAVEL' 'EWNS' 'L_PARITY'
 'R_PARITY' 'F_ZLEV' 'T_ZLEV' 'L_FIPS' 'R_FIPS' 'R_ZIP' 'L_ZIP'
 'R_CENSUSBL' 'L_CENSUSBL' 'F_CROSS' 'F_CROSS_ST' 'T_CROSS' 'T_CROSS_ST'
 'LENGTH' 'EDIT_DATE' 'EDIT_TYPE' 'FLAG_STRIN' 'EWNS_DIR' 'EWNS_COORD'
 'CREATE_USE' 'CREATE_TIM' 'UPDATE_USE' 'UPDATE_TIM' 'SHAPE_LEN']","February 3, 2018","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
746,746,King County Metro Access - 2013 Sept - Weekday Service Area 2000-2100,1,2,1,1,"['S', 'N']",100.0,100.0,100.0,0.0,0.0,0.0,"[1, 1]","[0, 0]",['the_geom' 'Id'],"March 29, 2019","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
747,747,4 -- Source $$ By Year,14,13,13,0,"['N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",59.34065934065934,59.34065934065934,0.0,0.0,0.0,0.0,"[14, 6, 4, 6, 3, 14, 13, 6, 8, 4, 2, 14, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Year' 'State -- General Obligation Bonds'
 'State -- Puget Sound Acquisitions and Restoration Funds'
 'State -- Family Forest Fish Passage Program'
 'State -- Estuary and Salmon Restoration Program' 'Local -- Match'
 'Federal -- Pacific Coast Salmon Recovery Fund'
 'Federal -- Pacific States Marine Fisheries Commission'
 'Federal -- Hatchery Reform' 'Federal -- Puget Sound Critical Stock'
 'Federal -- Coded Wire Tags' 'Total' 'Cumulative Total']","February 3, 2018","['CSV', 'RDF', 'JSON', 'XML']"
748,748,2008-2009 Iowa Public School District Boundaries,362,8,6,2,"['S', 'S', 'N', 'N', 'N', 'N', 'N', 'N']",86.9475138121547,82.59668508287292,100.0,0.3798342541436464,0.5064456721915286,0.0,"[362, 362, 352, 359, 359, 352, 10, 362]","[0, 0, 11, 0, 0, 0, 0, 0]","['the_geom' 'SCHOOLNAME' 'UNIFIED' 'AREA' 'PERIMETER' 'ACRES' 'AEA'
 'STATEID']","June 14, 2019","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
749,749,BOE Capital Improvement Projects Points [lahub_rest_services_Public_Way_Reservations_MapServer_9],268,35,12,23,"['S', 'S', 'N', 'S', 'N', 'N', 'N', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'S', 'S', 'N', 'S', 'N', 'S', 'N', 'S', 'S', 'S', 'S', 'N']",27.803837953091687,29.726368159203982,26.80077871512005,0.2878464818763326,0.0,0.4380272550292018,"[227, 1, 268, 82, 132, 1, 1, 11, 11, 132, 1, 32, 32, 32, 1, 1, 104, 89, 105, 18, 129, 18, 127, 132, 5, 56, 5, 56, 40, 34, 132, 132, 104, 89, 268]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Shape' 'Geotype' 'GeocodingID' 'GeocodeDate' 'PROJECTID' 'NavLA_CIP'
 'NavLA_Archive' 'ProgramID' 'ProgramName' 'ProjectTitle' 'WO_Status'
 'PM_Name' 'PM_Phone' 'PM_EMail' 'ProjectActive' 'ProjectValid'
 'ConsStartDate' 'ConsEndDate' 'ScheduledDesignStart' 'LastVisited'
 'PrimaryWorkOrder' 'CouncilDistrict' 'ConstructionCost' 'ProjectNumber'
 'CurrentPhaseDescription' 'CurrentPhasePercentComplete' 'ActivePhaseName'
 'ActivePhasePercent' 'LastVisitedBy' 'ConstPercComp' 'TOOLTIP' 'NLA_URL'
 'StartDate' 'EndDate' 'ID']","February 3, 2018","['CSV', 'RDF', 'JSON', 'XML']"
750,750,CT OSC - State Retiree Pensions (2014),49616,3,2,1,"['N', 'S', 'N']",61.74486724712458,43.51519671073847,98.20420831989681,0.0,0.0,0.0,"[1, 48725, 43180]","[0, 0, 0]",['YEAR' 'NAME' 'AMOUNT'],"February 3, 2018","['CSV', 'RDF', 'JSON', 'XML']"
751,751,AP Support Program (AVID),6,3,1,2,"['N', 'S', 'S']",61.111111111111114,100.0,41.66666666666667,0.0,0.0,0.0,"[6, 3, 2]","[0, 0, 0]",['Years' 'Historical Data' 'Target'],"May 8, 2019","['CSV', 'CSV']"
752,752,"Turnover by Service Time, Fiscal Years 2009-2013",30,14,12,2,"['S', 'S', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",64.28571428571429,70.55555555555556,26.666666666666668,12.857142857142856,15.0,0.0,"[10, 6, 30, 27, 23, 19, 27, 9, 15, 11, 8, 28, 27, 30]","[0, 0, 0, 0, 0, 0, 0, 18, 0, 18, 18, 0, 0, 0]","['Fiscal Year' 'Service Time' 'Resignation' 'Retirement' 'Discharge'
 'Death' 'Termination' 'Transferred Out' 'Reduction in Force'
 'Voluntary Buyout' 'Voluntary Buyout (Retirement)' 'Voluntary'
 'Involuntary' 'Total']","May 8, 2019","['CSV', 'CSV', 'CSV', 'CSV', 'CSV', 'CSV']"
753,753,Maryland Green Infrastructure Hubs and Corridors,5806,4,2,2,"['S', 'N', 'N', 'S']",50.017223561832594,50.017223561832594,50.017223561832594,0.0,0.0,0.0,"[5806, 5806, 2, 2]","[0, 0, 0, 0]",['the_geom' 'ID' 'GRIDCODE' 'ELEMENT'],"March 18, 2019","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
754,754,Maryland Congressional Districts (As of 2011),8,6,5,1,"['S', 'N', 'N', 'N', 'N', 'N']",85.41666666666666,82.5,100.0,16.666666666666664,20.0,0.0,"[8, 8, 8, 8, 1, 8]","[0, 0, 0, 0, 8, 0]",['the_geom' 'ID' 'AREA' 'DISTRICT' 'NAME' 'Label'],"March 18, 2019","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
755,755,Maryland Statewide Forest Conservation Easements,12460,11,3,8,"['S', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'S', 'N']",26.061578870567637,41.91011235955056,20.118378812199037,11.969210564716183,0.0,16.45766452648475,"[12097, 11683, 2163, 2278, 3379, 15, 32, 69, 3980, 21, 3]","[0, 0, 2228, 1543, 253, 0, 0, 12381, 0, 0, 0]","['the_geom' 'FID_SWFCA_' 'DATE_' 'NAME' 'File' 'Type_1' 'jurisdict_' 'note'
 'area' 'ANSI_code' 'Submittal']","March 18, 2019","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
756,756,State of Oklahoma Government Employees by Function,10,11,10,1,"['S', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N', 'N']",100.0,100.0,100.0,0.0,0.0,0.0,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Function' '2003' '2004' '2005' '2006' '2007' '2008' '2009' '2010' '2011'
 '2012']","May 8, 2019",['CSV']
757,757,"Number of employments employed by QHTBs, by employment status",4,6,4,2,"['S', 'S', 'N', 'N', 'N', 'N']",83.33333333333334,93.75,62.5,0.0,0.0,0.0,"[2, 3, 4, 4, 4, 3]","[0, 0, 0, 0, 0, 0]","['Effective Date' 'Industry' 'Total Employees' 'Full Time' 'Part Time'
 'Temporary/Seasonal']","February 4, 2018","['CSV', 'RDF', 'JSON', 'XML']"
758,758,Boundaries - Wards (2015-),50,4,3,1,"['S', 'N', 'N', 'N']",100.0,100.0,100.0,0.0,0.0,0.0,"[50, 50, 50, 50]","[0, 0, 0, 0]",['the_geom' 'WARD' 'SHAPE_Leng' 'SHAPE_Area'],"February 3, 2018","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
759,759,Geographic data: Zip Codes (Shape File),97,5,3,2,"['S', 'S', 'N', 'N', 'N']",78.96907216494846,85.91065292096219,68.55670103092784,0.0,0.0,0.0,"[36, 97, 56, 97, 97]","[0, 0, 0, 0, 0]",['MAIL_CITY' 'the_geom' 'ZIPCODE' 'Shape_Leng' 'Shape_Area'],"February 8, 2018","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
760,760,Purchase Card (PCard) - Fiscal Year 2010,142313,11,3,8,"['N', 'N', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'N']",6.521348908903104,0.023656775323875306,8.957983458995313,9.173824917291782,33.33333333333333,0.11400926127620105,"[11, 89, 89, 1853, 27, 27461, 46004, 25932, 374, 247, 1]","[0, 0, 0, 0, 0, 36, 0, 0, 631, 631, 142313]","['Report Date' 'Agency Number' 'Agency Name' 'Last Name' 'First Initial'
 'Item Description' 'Amount' 'Merchant' 'Transaction Date' 'Post Date'
 'Purchase Description']","May 8, 2019",['CSV']
761,761,Salaries: OUS: Oregon State University: FY 2014,5243,6,2,4,"['N', 'S', 'S', 'S', 'S', 'N']",10.63640409434802,26.38756437154301,2.7608239557505247,0.0,0.0,0.0,"[1, 1, 572, 4, 2, 2766]","[0, 0, 0, 0, 0, 0]","['AGENCY #' 'AGENCY TITLE' 'CLASSIFICATION' 'SERVICE TYPE' 'FULL/PART-TIME'
 'ANNUAL SALARY']","February 3, 2018","['CSV', 'RDF', 'JSON', 'XML']"
762,762,Salary: OUS: Chancellor's Office: Fiscal Year 2012,83,6,2,4,"['N', 'S', 'S', 'S', 'S', 'N']",30.923694779116467,44.57831325301205,24.096385542168676,0.0,0.0,0.0,"[1, 1, 73, 5, 1, 73]","[0, 0, 0, 0, 0, 0]","['AGENCY #' 'AGENCY TITLE' 'CLASSIFICATION' 'SERVICE TYPE' 'FULL/PART-TIME'
 'ANNUAL SALARY']","February 3, 2018","['CSV', 'RDF', 'JSON', 'XML']"
763,763,2013 Real Property Asset Data,166,30,8,22,"['N', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'S', 'N', 'S', 'N', 'S', 'N', 'S', 'N', 'S', 'S', 'N', 'N', 'S', 'S', 'S', 'N', 'S', 'S']",20.32128514056225,6.701807228915663,25.273822562979188,41.94779116465863,57.454819277108435,36.30887185104052,"[26, 25, 2, 68, 135, 89, 31, 25, 58, 69, 49, 128, 56, 7, 49, 8, 13, 4, 3, 3, 3, 10, 31, 8, 7, 9, 2, 2, 1, 91]","[2, 0, 0, 0, 26, 1, 2, 1, 29, 13, 39, 29, 106, 0, 62, 65, 82, 78, 164, 164, 163, 146, 135, 154, 159, 140, 164, 165, 0, 0]","['AGENCY CODE' 'STATE AGENCY' 'PROPERTY CLASSIFICATION' 'TYPE OF PROPERTY'
 'NAME OF BUILDING' 'PHYSICAL ADDRESS' 'CITY' 'COUNTY'
 'YEAR PROPERTY ACQUIRED' 'PURPOSE' 'SECTIONTOWNSHIPRANGE'
 'SIZE OF STRUCTURE AND/OR ACRES' 'LIST VALUE'
 '% OF PROPERTY BEING UTILIZED' 'YEAR BUILT'
 'OCCUPANCY RATE OF THE BUILDING' 'STATE EMPLOYEES AT THIS BUILDING'
 '% OCCUPIED BY THE STATE'
 'ADDITIONAL DESCRIPTION OF % OCCUPIED BY THE STATE'
 '% OF THE BUILDING BEING LEASED OR SUBLEASED'
 'ADDITIONAL DESCRIPTION % BUILDING LEASED OR SUBLEASED'
 'USAGE BY STATE: DAILY, WEEKLY, MONTHLY' 'ACRES' 'ACRES USED BY STATE'
 'ADDITIONAL DESCRIPTION OF ACRES ' 'PURPOSE- LAND'
 'USAGE BY STATE: DAILY, WEEKLY, MONTHLY-LAND'
 '% OF ACRES OF THE LAND BEING LEASED OR SUBLEASED' 'STATE' 'Location 1']","May 8, 2019","['CSV', 'CSV', 'CSV', 'CSV', 'CSV', 'CSV', '2 more in dataset']"
764,764,2006 - 2011 NYS Math Test Results By Grade - School Level - By Race- Ethnicity,99421,16,8,8,"['S', 'S', 'N', 'S', 'N', 'N', 'S', 'N', 'S', 'N', 'S', 'N', 'S', 'N', 'S', 'N']",0.5394986974582835,0.6764164512527535,0.4025809436638135,11.068398527474073,22.136797054948147,0.0,"[1132, 7, 6, 4, 848, 214, 204, 714, 373, 755, 473, 893, 362, 965, 647, 985]","[0, 0, 0, 0, 0, 42944, 0, 26625, 0, 26625, 0, 26625, 0, 26625, 0, 26625]","['DBN' 'Grade' 'Year' 'Category' 'Number Tested' 'Mean Scale Score'
 'Level 1 #' 'Level 1 %' 'Level 2 #' 'Level 2 %' 'Level 3 #' 'Level 3 %'
 'Level 4 #' 'Level 4 %' 'Level 3+4 #' 'Level 3+4 %']","May 21, 2019","['CSV', 'RDF', 'JSON', 'XML']"
765,765,DEP Property Access,364,9,2,7,"['S', 'N', 'N', 'S', 'S', 'S', 'S', 'S', 'S']",47.710622710622715,77.33516483516483,39.24646781789639,8.394383394383393,0.0,10.792778649921507,"[361, 199, 364, 220, 38, 252, 119, 4, 6]","[0, 0, 0, 0, 275, 0, 0, 0, 0]","['the_geom' 'DEP_ID' 'ACCESS_ID' 'PROPERTY' 'SECTION' 'ACCESS' 'ACC_TOWN'
 'PROP_TYPE' 'ACC_TYPE']","February 3, 2018","['KML', 'KML', 'ZIP', 'ZIP', 'JSON', 'CSV']"
766,766,Cases Filed 2013 - Archived,4844,7,0,7,"['S', 'S', 'S', 'S', 'S', 'S', 'S']",16.308835672997525,0.0,16.308835672997525,0.0,0.0,0.0,"[9, 39, 14, 18, 4840, 254, 356]","[0, 0, 0, 0, 0, 0, 0]","['APC' 'CPA' 'Geographic Area' 'Case Type' 'Case Number' 'Date Filed'
 'Date Completed                                                                                                                                                                                                                                                 ']","March 29, 2019","['CSV', 'RDF', 'JSON', 'XML']"
